Time,station,name,hoehe,t,tp,rf,wr,wg,wsr,wsg,regen,ldred,ldstat,sonne
2021-06-13 11:00:00,11240,Graz/Flughafen,340,19.8,14.3,71,140,7.6,null,18.4,0,1019.9,978,99
2021-06-13 12:00:00,11240,Graz/Flughafen,340,21,13.8,63,160,11.2,null,20.5,0,1019.5,977.8,99
2021-06-13 13:00:00,11240,Graz/Flughafen,340,23,11.9,50,330,5.4,null,20.5,null,1018.8,977.4,96
2021-06-13 14:00:00,11240,Graz/Flughafen,340,23.7,9.8,41,130,7.6,null,22.3,null,1018.4,977.1,76
2021-06-13 15:00:00,11240,Graz/Flughafen,340,25.3,3.8,25,10,29.5,null,40.7,null,1018.3,977.1,84
2021-06-13 16:00:00,11240,Graz/Flughafen,340,25.6,5.2,27,350,25.9,null,44.3,0,1018.2,977.1,96
2021-06-13 17:00:00,11240,Graz/Flughafen,340,25.1,3.9,26,360,27.7,null,46.4,null,1018,976.8,99
2021-06-13 18:00:00,11240,Graz/Flughafen,340,24.7,2.4,24,360,29.5,null,44.3,null,1018.3,977,99
2021-06-13 19:00:00,11240,Graz/Flughafen,340,23.8,1.7,24,350,33.5,null,46.4,0,1018.7,977.3,99
2021-06-13 20:00:00,11240,Graz/Flughafen,340,21.9,2.9,29,350,27.7,null,46.4,0,1019.5,977.8,99
2021-06-13 21:00:00,11240,Graz/Flughafen,340,19.7,3.6,35,360,20.5,null,40.7,0,1020.3,978.3,26
2021-06-13 22:00:00,11240,Graz/Flughafen,340,17.3,7.5,53,130,16.6,null,27.7,0,1021.8,979.4,0
2021-06-13 23:00:00,11240,Graz/Flughafen,340,14.8,7.1,60,150,16.6,null,27.7,0,1023.3,980.5,0
2021-06-14 00:00:00,11240,Graz/Flughafen,340,13,6.6,65,140,13,null,24.1,0,1024.2,981.1,0
2021-06-14 01:00:00,11240,Graz/Flughafen,340,12,6.2,67,170,9.4,null,18.4,0,1024.7,981.4,0
2021-06-14 02:00:00,11240,Graz/Flughafen,340,12.2,6.9,70,240,5.4,null,11.2,0,1024.8,981.5,0
2021-06-14 03:00:00,11240,Graz/Flughafen,340,10.4,6.2,75,0,1.8,null,7.6,0,1024.6,981.1,0
2021-06-14 04:00:00,11240,Graz/Flughafen,340,9.5,6.6,82,0,1.8,null,3.6,0,1024.3,980.7,0
2021-06-14 05:00:00,11240,Graz/Flughafen,340,9,6.5,85,0,1.8,null,3.6,0,1024.3,980.6,0
2021-06-14 06:00:00,11240,Graz/Flughafen,340,9.5,6.5,82,0,1.8,null,3.6,0,1024.2,980.6,35
2021-06-14 07:00:00,11240,Graz/Flughafen,340,12.7,7.9,72,0,1.8,null,7.6,0,1023.8,980.7,99
2021-06-14 08:00:00,11240,Graz/Flughafen,340,14.3,8.2,67,150,5.4,null,9.4,0,1023.8,980.9,99
2021-06-14 09:00:00,11240,Graz/Flughafen,340,15.4,7.2,58,150,7.6,null,13,0,1023.3,980.6,99
2021-06-14 10:00:00,11240,Graz/Flughafen,340,16.5,7,54,140,7.6,null,18.4,0,1023.1,980.5,99
2021-06-14 11:00:00,11240,Graz/Flughafen,340,17.9,8.2,53,110,9.4,null,40.7,0,1022.6,980.3,99
2021-06-14 12:00:00,11240,Graz/Flughafen,340,18.4,8.1,51,190,9.4,null,40.7,0,1022.1,979.9,99
2021-06-14 13:00:00,11240,Graz/Flughafen,340,19.4,7.6,46,150,7.6,null,20.5,null,1021.1,979,49
2021-06-14 14:00:00,11240,Graz/Flughafen,340,21,8.6,45,140,7.6,null,20.5,0,1019.9,978.1,99
2021-06-14 15:00:00,11240,Graz/Flughafen,340,21.6,8.1,42,120,13,null,22.3,0,1019.2,977.5,99
2021-06-14 16:00:00,11240,Graz/Flughafen,340,21.7,7.6,40,130,16.6,null,25.9,0,1018.7,977.1,99
2021-06-14 17:00:00,11240,Graz/Flughafen,340,21.9,7.6,40,140,11.2,null,27.7,null,1018.5,976.9,99
2021-06-14 18:00:00,11240,Graz/Flughafen,340,21.6,6.7,38,100,9.4,null,24.1,null,1018.2,976.6,99
2021-06-14 19:00:00,11240,Graz/Flughafen,340,21.1,6.1,38,120,11.2,null,18.4,null,1018.2,976.5,99
2021-06-14 20:00:00,11240,Graz/Flughafen,340,20.1,6.9,42,140,13,null,18.4,0,1018.7,976.8,99
2021-06-14 21:00:00,11240,Graz/Flughafen,340,17.5,7.5,52,160,7.6,null,16.6,0,1019.5,977.2,26
2021-06-14 22:00:00,11240,Graz/Flughafen,340,15.6,7.6,59,160,3.6,null,9.4,0,1020.4,977.8,0
2021-06-14 23:00:00,11240,Graz/Flughafen,340,14.1,7.9,66,60,3.6,null,5.4,0,1020.9,978.1,0
2021-06-15 00:00:00,11240,Graz/Flughafen,340,12.1,7.8,75,50,3.6,null,7.6,0,1021.6,978.5,0
2021-06-15 01:00:00,11240,Graz/Flughafen,340,11.8,7.8,77,0,1.8,null,7.6,0,1021.9,978.7,0
2021-06-15 02:00:00,11240,Graz/Flughafen,340,10.4,7.5,82,0,1.8,null,9.4,0,1021.8,978.4,0
2021-06-15 03:00:00,11240,Graz/Flughafen,340,10,8,87,150,3.6,null,5.4,0,1021.5,978.1,0
2021-06-15 04:00:00,11240,Graz/Flughafen,340,9.6,7.6,88,0,1.8,null,5.4,0,1021.1,977.6,0
2021-06-15 05:00:00,11240,Graz/Flughafen,340,8.2,7.1,93,150,5.4,null,7.6,0,1021.3,977.6,0
2021-06-15 06:00:00,11240,Graz/Flughafen,340,9.1,7.6,90,0,1.8,null,7.6,0,1021.4,977.8,42
2021-06-15 07:00:00,11240,Graz/Flughafen,340,13.4,8.8,74,0,1.8,null,3.6,0,1020.8,977.9,99
2021-06-15 08:00:00,11240,Graz/Flughafen,340,15.4,9.3,67,110,3.6,null,5.4,0,1020.7,978.1,99
2021-06-15 09:00:00,11240,Graz/Flughafen,340,18.2,10,59,0,1.8,null,7.6,0,1020.2,978,99
2021-06-15 10:00:00,11240,Graz/Flughafen,340,20.5,10.2,52,140,3.6,null,11.2,0,1019.6,977.8,99
2021-06-15 11:00:00,11240,Graz/Flughafen,340,21.6,8.5,43,150,7.6,null,18.4,0,1019.1,977.4,99
2021-06-15 12:00:00,11240,Graz/Flughafen,340,22.7,8.1,39,60,3.6,null,18.4,0,1018.7,977.2,99
2021-06-15 13:00:00,11240,Graz/Flughafen,340,23.5,9.1,40,120,5.4,null,16.6,0,1018,976.7,100
2021-06-15 14:00:00,11240,Graz/Flughafen,340,24.4,10.2,41,190,7.6,null,22.3,0,1017.3,976.1,100
2021-06-15 15:00:00,11240,Graz/Flughafen,340,25,10.4,40,130,11.2,null,22.3,null,1016.8,975.7,100
2021-06-15 16:00:00,11240,Graz/Flughafen,340,25.3,9.9,38,160,11.2,null,22.3,null,1016.4,975.4,99
2021-06-15 17:00:00,11240,Graz/Flughafen,340,25.5,9.9,37,110,13,null,22.3,0,1016.1,975.1,99
2021-06-15 18:00:00,11240,Graz/Flughafen,340,24.8,10.9,42,160,11.2,null,20.5,0,1015.9,974.8,90
2021-06-15 19:00:00,11240,Graz/Flughafen,340,24.3,10.5,42,160,13,null,16.6,null,1015.9,974.8,43
2021-06-15 20:00:00,11240,Graz/Flughafen,340,22.3,11,49,170,7.6,null,16.6,null,1016.2,974.8,33
2021-06-15 21:00:00,11240,Graz/Flughafen,340,20.8,10.6,52,0,1.8,null,9.4,null,1016.5,974.9,14
2021-06-15 22:00:00,11240,Graz/Flughafen,340,19.8,12.1,61,0,1.8,null,3.6,null,1017.2,975.4,0
2021-06-15 23:00:00,11240,Graz/Flughafen,340,18.8,12,64,0,0,null,3.6,0,1017.5,975.6,0
2021-06-16 00:00:00,11240,Graz/Flughafen,340,17.3,12.2,72,0,1.8,null,3.6,0,1017.9,975.7,0
2021-06-16 01:00:00,11240,Graz/Flughafen,340,16.9,12.8,77,0,1.8,null,3.6,0,1017.7,975.5,0
2021-06-16 02:00:00,11240,Graz/Flughafen,340,15.5,12.5,82,0,1.8,null,5.4,0,1017.8,975.4,0
2021-06-16 03:00:00,11240,Graz/Flughafen,340,15.3,12.6,84,0,0,null,3.6,0,1017.6,975.2,0
2021-06-16 04:00:00,11240,Graz/Flughafen,340,14.4,12.1,86,0,1.8,null,3.6,0,1017.7,975.1,0
2021-06-16 05:00:00,11240,Graz/Flughafen,340,13.4,12.1,92,140,3.6,null,5.4,0,1017.8,975.1,0
2021-06-16 06:00:00,11240,Graz/Flughafen,340,14.1,12.1,88,130,5.4,null,7.6,0,1017.8,975.2,0
2021-06-16 07:00:00,11240,Graz/Flughafen,340,15.9,13.2,84,0,1.8,null,7.6,0,1017.6,975.3,3
2021-06-16 08:00:00,11240,Graz/Flughafen,340,17.9,12.4,70,150,3.6,null,7.6,0,1017.6,975.5,21
2021-06-16 09:00:00,11240,Graz/Flughafen,340,20.7,13.1,62,0,1.8,null,7.6,0,1017,975.4,66
2021-06-16 10:00:00,11240,Graz/Flughafen,340,23.7,11.9,48,180,5.4,null,11.2,0,1016.5,975.3,99
2021-06-16 11:00:00,11240,Graz/Flughafen,340,25.1,13.5,49,180,7.6,null,14.8,null,1016.2,975.2,99
2021-06-16 12:00:00,11240,Graz/Flughafen,340,26.2,12.9,44,130,7.6,null,24.1,null,1016.3,975.4,99
2021-06-16 13:00:00,11240,Graz/Flughafen,340,27.2,12.9,41,110,13,null,25.9,0,1015.9,975.2,99
2021-06-16 14:00:00,11240,Graz/Flughafen,340,27.4,11.6,38,140,11.2,null,27.7,null,1015.5,974.8,99
2021-06-16 15:00:00,11240,Graz/Flughafen,340,27.6,10.7,35,110,13,null,29.5,null,1015.2,974.5,99
2021-06-16 16:00:00,11240,Graz/Flughafen,340,28.1,8.5,29,130,13,null,38.9,null,1015,974.4,99
2021-06-16 17:00:00,11240,Graz/Flughafen,340,27.9,7.9,28,150,16.6,null,38.9,null,1014.8,974.2,99
2021-06-16 18:00:00,11240,Graz/Flughafen,340,27.6,7.5,28,150,14.8,null,27.7,null,1014.7,974,99
2021-06-16 19:00:00,11240,Graz/Flughafen,340,26.8,7.5,29,110,11.2,null,20.5,0,1014.8,974,99
2021-06-16 20:00:00,11240,Graz/Flughafen,340,25.8,10.1,37,130,9.4,null,16.6,null,1015.1,974.2,99
2021-06-16 21:00:00,11240,Graz/Flughafen,340,23.7,10.2,43,180,5.4,null,13,0,1015.8,974.6,27
2021-06-16 22:00:00,11240,Graz/Flughafen,340,21.1,11.8,55,260,3.6,null,7.6,null,1016.8,975.2,0
2021-06-16 23:00:00,11240,Graz/Flughafen,340,18.7,12.7,68,10,3.6,null,5.4,null,1017.4,975.5,0
2021-06-17 00:00:00,11240,Graz/Flughafen,340,17.8,12,68,0,1.8,null,5.4,0,1017.9,975.8,0
2021-06-17 01:00:00,11240,Graz/Flughafen,340,16.4,12.4,77,0,1.8,null,5.4,0,1018.3,976,0
2021-06-17 02:00:00,11240,Graz/Flughafen,340,15.3,11.7,79,0,1.8,null,3.6,0,1018.3,975.8,0
2021-06-17 03:00:00,11240,Graz/Flughafen,340,14.3,12,86,0,1.8,null,3.6,0,1018.2,975.6,0
2021-06-17 04:00:00,11240,Graz/Flughafen,340,13.2,11.4,89,0,0,null,3.6,0,1018.2,975.4,0
2021-06-17 05:00:00,11240,Graz/Flughafen,340,12.9,10.6,86,0,0,null,5.4,0,1018,975.2,0
2021-06-17 06:00:00,11240,Graz/Flughafen,340,13.8,10.6,81,0,1.8,null,3.6,0,1017.8,975.1,41
2021-06-17 07:00:00,11240,Graz/Flughafen,340,16.3,12.2,77,0,1.8,null,3.6,0,1017.7,975.4,99
2021-06-17 08:00:00,11240,Graz/Flughafen,340,19.5,12.2,63,0,1.8,null,5.4,0,1017.3,975.5,99
2021-06-17 09:00:00,11240,Graz/Flughafen,340,21.8,12.5,56,10,3.6,null,5.4,0,1017.4,975.9,99
2021-06-17 10:00:00,11240,Graz/Flughafen,340,24.1,12.7,49,100,5.4,null,11.2,0,1017.2,976,99
2021-06-17 11:00:00,11240,Graz/Flughafen,340,25.4,13,46,120,7.6,null,14.8,null,1016.8,975.8,99
2021-06-17 12:00:00,11240,Graz/Flughafen,340,26.5,13.8,45,150,14.8,null,24.1,null,1016.5,975.7,99
2021-06-17 13:00:00,11240,Graz/Flughafen,340,27.8,13.6,42,100,18.4,null,29.5,null,1015.9,975.3,99
2021-06-17 14:00:00,11240,Graz/Flughafen,340,28,12.7,39,160,20.5,null,31.3,null,1015.5,974.9,99
2021-06-17 15:00:00,11240,Graz/Flughafen,340,28.1,11.6,36,150,16.6,null,31.3,null,1015.2,974.6,96
2021-06-17 16:00:00,11240,Graz/Flughafen,340,28.3,11.8,36,130,14.8,null,27.7,null,1015.1,974.5,90
2021-06-17 17:00:00,11240,Graz/Flughafen,340,28.2,11.9,36,110,18.4,null,27.7,0,1015,974.4,89
2021-06-17 18:00:00,11240,Graz/Flughafen,340,27.7,11.9,38,110,14.8,null,27.7,null,1014.8,974.2,99
2021-06-17 19:00:00,11240,Graz/Flughafen,340,26.9,12.4,41,110,14.8,null,24.1,null,1015,974.3,93
2021-06-17 20:00:00,11240,Graz/Flughafen,340,25.3,12.9,46,110,7.6,null,20.5,null,1015.9,974.9,57
2021-06-17 21:00:00,11240,Graz/Flughafen,340,23.9,12.9,50,80,5.4,null,11.2,null,1016.3,975.1,0
2021-06-17 22:00:00,11240,Graz/Flughafen,340,22.1,12.7,55,50,5.4,null,7.6,null,1017.4,975.9,0
2021-06-17 23:00:00,11240,Graz/Flughafen,340,21,12.7,59,340,5.4,null,7.6,null,1017.5,975.9,0
2021-06-18 00:00:00,11240,Graz/Flughafen,340,20.6,13,62,360,5.4,null,9.4,0,1017.6,975.9,0
2021-06-18 01:00:00,11240,Graz/Flughafen,340,18.2,13.1,72,50,3.6,null,7.6,0,1017.6,975.6,0
2021-06-18 02:00:00,11240,Graz/Flughafen,340,17.9,13.3,75,0,1.8,null,7.6,0,1017.4,975.4,0
2021-06-18 03:00:00,11240,Graz/Flughafen,340,17.7,13.8,78,270,5.4,null,5.4,0,1017.5,975.4,0
2021-06-18 04:00:00,11240,Graz/Flughafen,340,17.4,13.5,78,20,3.6,null,7.6,0,1017.2,975.1,0
2021-06-18 05:00:00,11240,Graz/Flughafen,340,17.5,13.2,76,0,1.8,null,5.4,0,1017.3,975.2,0
2021-06-18 06:00:00,11240,Graz/Flughafen,340,18.1,14.1,77,0,1.8,null,5.4,0,1017.4,975.4,0
2021-06-18 07:00:00,11240,Graz/Flughafen,340,19.5,15.2,76,0,1.8,null,3.6,0,1017.5,975.7,15
2021-06-18 08:00:00,11240,Graz/Flughafen,340,22.8,13.6,56,0,1.8,null,3.6,0,1017,975.7,99
2021-06-18 09:00:00,11240,Graz/Flughafen,340,23.1,14,56,120,7.6,null,11.2,0,1017.1,975.8,99
2021-06-18 10:00:00,11240,Graz/Flughafen,340,25.2,16.5,58,140,5.4,null,13,0,1016.4,975.5,99
2021-06-18 11:00:00,11240,Graz/Flughafen,340,26.5,15.5,51,140,9.4,null,14.8,null,1016,975.2,99
2021-06-18 12:00:00,11240,Graz/Flughafen,340,27.3,14.4,45,130,11.2,null,22.3,null,1015.8,975.1,99
2021-06-18 13:00:00,11240,Graz/Flughafen,340,28.8,16,46,140,9.4,null,22.3,null,1015.1,974.7,99
2021-06-18 14:00:00,11240,Graz/Flughafen,340,29,14.6,42,150,14.8,null,29.5,null,1014.5,974.1,99
2021-06-18 15:00:00,11240,Graz/Flughafen,340,29.2,14.5,41,150,14.8,null,25.9,null,1014.1,973.7,73
2021-06-18 16:00:00,11240,Graz/Flughafen,340,29.5,14.4,40,120,13,null,27.7,null,1013.7,973.4,91
2021-06-18 17:00:00,11240,Graz/Flughafen,340,29.4,15.2,42,140,16.6,null,29.5,null,1013.6,973.3,78
2021-06-18 18:00:00,11240,Graz/Flughafen,340,28.9,15.7,45,140,18.4,null,29.5,null,1013.4,973.1,96
2021-06-18 19:00:00,11240,Graz/Flughafen,340,27.8,16,49,150,18.4,null,29.5,null,1013.8,973.3,99
2021-06-18 20:00:00,11240,Graz/Flughafen,340,26,16.2,54,110,9.4,null,25.9,null,1014.3,973.5,37
2021-06-18 21:00:00,11240,Graz/Flughafen,340,24.2,16.1,61,80,5.4,null,13,0,1014.8,973.8,0
2021-06-18 22:00:00,11240,Graz/Flughafen,340,23.4,16.5,65,10,7.6,null,9.4,null,1015.3,974.2,0
2021-06-18 23:00:00,11240,Graz/Flughafen,340,22.6,16.3,68,340,5.4,null,9.4,null,1015.6,974.3,0
2021-06-19 00:00:00,11240,Graz/Flughafen,340,21.9,16,69,10,5.4,null,11.2,0,1015.7,974.3,0
2021-06-19 01:00:00,11240,Graz/Flughafen,340,21.6,15.9,70,350,7.6,null,11.2,0,1015.4,974,0
2021-06-19 02:00:00,11240,Graz/Flughafen,340,19.3,16.1,82,0,1.8,null,9.4,0,1015.4,973.7,0
2021-06-19 03:00:00,11240,Graz/Flughafen,340,18.3,15.6,84,80,3.6,null,7.6,0,1015.6,973.7,0
2021-06-19 04:00:00,11240,Graz/Flughafen,340,18.6,15.9,84,260,3.6,null,5.4,0,1015.2,973.4,0
2021-06-19 05:00:00,11240,Graz/Flughafen,340,16.9,15.5,92,0,1.8,null,5.4,0,1015.7,973.6,0
2021-06-19 06:00:00,11240,Graz/Flughafen,340,17.8,15.5,87,90,3.6,null,5.4,0,1015.6,973.7,9
2021-06-19 07:00:00,11240,Graz/Flughafen,340,20.7,16.2,75,0,1.8,null,5.4,0,1015.3,973.8,99
2021-06-19 08:00:00,11240,Graz/Flughafen,340,22,16.7,72,240,3.6,null,7.6,null,1015.4,974.1,99
2021-06-19 09:00:00,11240,Graz/Flughafen,340,24.2,16.7,63,190,5.4,null,11.2,null,1015,974,99
2021-06-19 10:00:00,11240,Graz/Flughafen,340,26,16.3,56,270,3.6,null,11.2,null,1014.4,973.6,98
2021-06-19 11:00:00,11240,Graz/Flughafen,340,27.5,16.4,51,340,3.6,null,11.2,null,1013.9,973.4,99
2021-06-19 12:00:00,11240,Graz/Flughafen,340,28.8,17.1,49,110,3.6,null,14.8,null,1013.5,973.2,99
2021-06-19 13:00:00,11240,Graz/Flughafen,340,29.7,17.4,48,140,11.2,null,22.3,null,1012.9,972.7,99
2021-06-19 14:00:00,11240,Graz/Flughafen,340,30.6,17.2,45,110,11.2,null,22.3,null,1012.5,972.4,99
2021-06-19 15:00:00,11240,Graz/Flughafen,340,28.5,17.4,51,90,14.8,null,29.5,null,1012.6,972.3,26
2021-06-19 16:00:00,11240,Graz/Flughafen,340,29.5,17.6,49,120,11.2,null,20.5,null,1012,971.8,22
2021-06-19 17:00:00,11240,Graz/Flughafen,340,30,16.7,45,190,9.4,null,20.5,null,1011.8,971.7,77
2021-06-19 18:00:00,11240,Graz/Flughafen,340,29.9,17.5,47,180,9.4,null,18.4,null,1011.8,971.7,94
2021-06-19 19:00:00,11240,Graz/Flughafen,340,29.2,17.5,49,130,7.6,null,14.8,null,1011.8,971.6,48
2021-06-19 20:00:00,11240,Graz/Flughafen,340,23.5,18.6,74,310,14.8,null,25.9,null,1013.1,972.1,0
2021-06-19 21:00:00,11240,Graz/Flughafen,340,22.9,18.7,77,240,14.8,null,33.5,16.4,1013.5,972.4,0
2021-06-19 22:00:00,11240,Graz/Flughafen,340,21.3,19.1,88,360,3.6,null,22.3,0,1013.6,972.3,0
2021-06-19 23:00:00,11240,Graz/Flughafen,340,20.8,19.3,91,250,5.4,null,13,0,1013.9,972.5,0
2021-06-20 00:00:00,11240,Graz/Flughafen,340,19.9,19.1,95,0,1.8,null,9.4,0,1013.9,972.4,0
2021-06-20 01:00:00,11240,Graz/Flughafen,340,20.5,19.6,95,310,3.6,null,5.4,0,1013.8,972.4,0
2021-06-20 02:00:00,11240,Graz/Flughafen,340,19.8,19.3,97,220,3.6,null,7.6,0,1013.4,971.9,0
2021-06-20 03:00:00,11240,Graz/Flughafen,340,19,18.5,97,160,3.6,null,5.4,0,1013,971.4,0
2021-06-20 04:00:00,11240,Graz/Flughafen,340,17.8,17.2,96,70,3.6,null,5.4,0,1012.9,971.1,0
2021-06-20 05:00:00,11240,Graz/Flughafen,340,18.5,18,97,0,1.8,null,5.4,0,1012.5,970.8,0
2021-06-20 06:00:00,11240,Graz/Flughafen,340,18.6,17.8,95,0,1.8,null,3.6,0,1012.5,970.8,0
2021-06-20 07:00:00,11240,Graz/Flughafen,340,20.5,19.2,92,220,3.6,null,5.4,0,1012.3,970.9,67
2021-06-20 08:00:00,11240,Graz/Flughafen,340,22.4,19.8,85,140,3.6,null,5.4,0,1012,970.9,50
2021-06-20 09:00:00,11240,Graz/Flughafen,340,24.1,19.5,76,170,3.6,null,7.6,null,1012,971.1,99
2021-06-20 10:00:00,11240,Graz/Flughafen,340,25,19.9,73,210,9.4,null,20.5,0,1011.7,971,99
2021-06-20 11:00:00,11240,Graz/Flughafen,340,26.7,19.1,63,150,7.6,null,20.5,null,1010.6,970.1,99
2021-06-20 12:00:00,11240,Graz/Flughafen,340,27.5,19.5,62,160,7.6,null,16.6,null,1010.2,969.9,92
2021-06-20 13:00:00,11240,Graz/Flughafen,340,28.5,19,57,130,5.4,null,18.4,0,1009.6,969.4,63
2021-06-20 14:00:00,11240,Graz/Flughafen,340,29.5,19.4,55,170,7.6,null,16.6,null,1008.9,968.9,71
2021-06-20 15:00:00,11240,Graz/Flughafen,340,30.2,18.9,51,120,5.4,null,16.6,null,1008.6,968.7,99
2021-06-20 16:00:00,11240,Graz/Flughafen,340,30.5,20.5,56,80,14.8,null,22.3,null,1008,968.2,99
2021-06-20 17:00:00,11240,Graz/Flughafen,340,29.9,20.3,57,90,13,null,22.3,null,1008,968.1,52
2021-06-20 18:00:00,11240,Graz/Flughafen,340,28.7,21.1,64,100,11.2,null,22.3,null,1008.1,968,0
2021-06-20 19:00:00,11240,Graz/Flughafen,340,27.8,20.6,65,90,11.2,null,20.5,null,1007.9,967.7,0
2021-06-20 20:00:00,11240,Graz/Flughafen,340,26.9,20,66,60,7.6,null,16.6,null,1008.2,967.9,0
2021-06-20 21:00:00,11240,Graz/Flughafen,340,26.1,19.9,69,20,11.2,null,14.8,null,1008.5,968.1,0
2021-06-20 22:00:00,11240,Graz/Flughafen,340,25.1,19.8,73,350,7.6,null,14.8,null,1008.4,967.8,0
2021-06-20 23:00:00,11240,Graz/Flughafen,340,24.1,19.7,76,350,9.4,null,11.2,null,1008.3,967.6,0
2021-06-21 00:00:00,11240,Graz/Flughafen,340,24.3,19.3,74,60,5.4,null,16.6,null,1008.1,967.4,0
2021-06-21 01:00:00,11240,Graz/Flughafen,340,23,19.2,79,40,9.4,null,18.4,0,1007.5,966.7,0
2021-06-21 02:00:00,11240,Graz/Flughafen,340,22,18.9,82,360,7.6,null,11.2,0,1007.3,966.3,0
2021-06-21 03:00:00,11240,Graz/Flughafen,340,22.3,18.9,81,330,3.6,null,11.2,null,1007,966.1,0
2021-06-21 04:00:00,11240,Graz/Flughafen,340,21.1,18.9,87,0,1.8,null,5.4,null,1006.7,965.6,0
2021-06-21 05:00:00,11240,Graz/Flughafen,340,20.7,19.1,91,260,3.6,null,5.4,0,1006.7,965.6,0
2021-06-21 06:00:00,11240,Graz/Flughafen,340,19.9,18.7,93,0,1.8,null,5.4,null,1006.9,965.7,0
2021-06-21 07:00:00,11240,Graz/Flughafen,340,21.1,19.2,89,0,1.8,null,5.4,null,1007,965.9,0
2021-06-21 08:00:00,11240,Graz/Flughafen,340,23.3,19.8,80,50,3.6,null,7.6,0,1006.6,965.9,67
2021-06-21 09:00:00,11240,Graz/Flughafen,340,25,20,74,50,3.6,null,5.4,0,1006.4,965.9,89
2021-06-21 10:00:00,11240,Graz/Flughafen,340,26.6,19.5,65,140,3.6,null,11.2,null,1005.9,965.6,99
2021-06-21 11:00:00,11240,Graz/Flughafen,340,28.5,19.7,59,120,7.6,null,16.6,null,1005.3,965.3,99
2021-06-21 12:00:00,11240,Graz/Flughafen,340,30.2,19.5,53,100,11.2,null,18.4,null,1004.7,964.9,99
2021-06-21 13:00:00,11240,Graz/Flughafen,340,31.5,18.8,47,150,11.2,null,20.5,null,1004.2,964.6,99
2021-06-21 14:00:00,11240,Graz/Flughafen,340,32.5,18.6,44,140,14.8,null,22.3,null,1003.4,964,99
2021-06-21 15:00:00,11240,Graz/Flughafen,340,32.6,17.2,40,190,22.3,null,35.3,null,1002.8,963.4,99
2021-06-21 16:00:00,11240,Graz/Flughafen,340,32.9,17.2,39,190,20.5,null,35.3,0,1002.9,963.5,99
2021-06-21 17:00:00,11240,Graz/Flughafen,340,31.8,16.5,40,180,16.6,null,35.3,0,1003.4,963.8,84
2021-06-21 18:00:00,11240,Graz/Flughafen,340,29.4,18.4,52,70,11.2,null,37.1,null,1003.3,963.5,55
2021-06-21 19:00:00,11240,Graz/Flughafen,340,30.4,19.9,53,80,5.4,null,18.4,null,1003.3,963.6,99
2021-06-21 20:00:00,11240,Graz/Flughafen,340,27.3,18.4,58,90,13,null,16.6,null,1003.8,963.7,99
2021-06-21 21:00:00,11240,Graz/Flughafen,340,25.7,18.3,64,60,11.2,null,20.5,null,1004.6,964.2,1
2021-06-21 22:00:00,11240,Graz/Flughafen,340,23.6,18.1,71,30,7.6,null,16.6,0,1005.4,964.7,0
2021-06-21 23:00:00,11240,Graz/Flughafen,340,23.9,18.4,71,340,3.6,null,14.8,null,1005.6,965,0
2021-06-22 00:00:00,11240,Graz/Flughafen,340,23.5,18.7,75,280,3.6,null,9.4,0,1006.2,965.5,0
2021-06-22 01:00:00,11240,Graz/Flughafen,340,22.9,18.9,78,290,5.4,null,9.4,null,1006.3,965.5,0
2021-06-22 02:00:00,11240,Graz/Flughafen,340,21.2,17.3,78,220,3.6,null,11.2,null,1006.4,965.3,0
2021-06-22 03:00:00,11240,Graz/Flughafen,340,20,17.3,84,330,5.4,null,9.4,0,1007.2,965.9,0
2021-06-22 04:00:00,11240,Graz/Flughafen,340,19.8,17.8,88,270,5.4,null,9.4,null,1006.9,965.6,0
2021-06-22 05:00:00,11240,Graz/Flughafen,340,19.4,17,86,240,7.6,null,13,0,1007.2,965.9,0
2021-06-22 06:00:00,11240,Graz/Flughafen,340,19.7,17,84,270,3.6,null,13,0,1007.5,966.2,10
2021-06-22 07:00:00,11240,Graz/Flughafen,340,22.4,17.6,74,80,3.6,null,5.4,0,1007.7,966.8,99
2021-06-22 08:00:00,11240,Graz/Flughafen,340,25.3,17,60,40,3.6,null,9.4,null,1007.7,967.1,99
2021-06-22 09:00:00,11240,Graz/Flughafen,340,26.1,17.5,59,160,5.4,null,11.2,null,1008,967.5,99
2021-06-22 10:00:00,11240,Graz/Flughafen,340,27.9,16.8,51,160,9.4,null,14.8,null,1007.7,967.5,99
2021-06-22 11:00:00,11240,Graz/Flughafen,340,29.1,15.5,44,130,7.6,null,14.8,null,1007.6,967.5,99
2021-06-22 12:00:00,11240,Graz/Flughafen,340,29.6,14.8,41,140,9.4,null,18.4,0,1007.7,967.7,100
2021-06-22 13:00:00,11240,Graz/Flughafen,340,30.2,15.8,42,110,16.6,null,25.9,null,1007.4,967.5,99
2021-06-22 14:00:00,11240,Graz/Flughafen,340,30.8,17.3,44,110,18.4,null,29.5,null,1007,967.2,98
2021-06-22 15:00:00,11240,Graz/Flughafen,340,31.3,16,40,110,20.5,null,33.5,null,1006.9,967.1,99
2021-06-22 16:00:00,11240,Graz/Flughafen,340,31.8,15,36,140,16.6,null,33.5,0,1006.7,967,99
2021-06-22 17:00:00,11240,Graz/Flughafen,340,31.7,15.6,38,130,13,null,27.7,null,1006.4,966.7,99
2021-06-22 18:00:00,11240,Graz/Flughafen,340,31.9,14.1,34,190,13,null,29.5,null,1006.2,966.5,98
