,0
3603,'11240';'Graz/Flughafen';'340';'2021-06-26';'22:00';'22.6';'°C';'2021-06-26 22:10:15'
3604,'11240';'Graz/Flughafen';'340';'2021-06-26';'23:00';'22.0';'°C';'2021-06-26 23:10:10'
3605,'11240';'Graz/Flughafen';'340';'2021-06-27';'00:00';'19.0';'°C';'2021-06-27 00:10:09'
3606,'11240';'Graz/Flughafen';'340';'2021-06-27';'01:00';'18.4';'°C';'2021-06-27 01:10:10'
3607,'11240';'Graz/Flughafen';'340';'2021-06-27';'02:00';'18.3';'°C';'2021-06-27 02:10:09'
3608,'11240';'Graz/Flughafen';'340';'2021-06-27';'03:00';'18.1';'°C';'2021-06-27 03:10:11'
3609,'11240';'Graz/Flughafen';'340';'2021-06-27';'04:00';'17.4';'°C';'2021-06-27 04:10:15'
3610,'11240';'Graz/Flughafen';'340';'2021-06-27';'05:00';'16.6';'°C';'2021-06-27 05:10:09'
3611,'11240';'Graz/Flughafen';'340';'2021-06-27';'06:00';'16.3';'°C';'2021-06-27 06:10:10'
3612,'11240';'Graz/Flughafen';'340';'2021-06-27';'07:00';'17.4';'°C';'2021-06-27 07:10:10'
3613,'11240';'Graz/Flughafen';'340';'2021-06-27';'08:00';'18.4';'°C';'2021-06-27 08:10:11'
3614,'11240';'Graz/Flughafen';'340';'2021-06-27';'09:00';'19.9';'°C';'2021-06-27 09:10:10'
3615,'11240';'Graz/Flughafen';'340';'2021-06-27';'10:00';'21.6';'°C';'2021-06-27 10:10:12'
3616,'11240';'Graz/Flughafen';'340';'2021-06-27';'11:00';'22.5';'°C';'2021-06-27 11:10:12'
3617,'11240';'Graz/Flughafen';'340';'2021-06-27';'12:00';'24.2';'°C';'2021-06-27 12:10:13'
3618,'11240';'Graz/Flughafen';'340';'2021-06-27';'13:00';'25.0';'°C';'2021-06-27 13:10:09'
3619,'11240';'Graz/Flughafen';'340';'2021-06-27';'14:00';'25.6';'°C';'2021-06-27 14:10:15'
3620,'11240';'Graz/Flughafen';'340';'2021-06-27';'15:00';'27.1';'°C';'2021-06-27 15:10:20'
3621,'11240';'Graz/Flughafen';'340';'2021-06-27';'16:00';'27.2';'°C';'2021-06-27 16:10:09'
3622,'11240';'Graz/Flughafen';'340';'2021-06-27';'17:00';'27.8';'°C';'2021-06-27 17:10:09'
3623,'11240';'Graz/Flughafen';'340';'2021-06-27';'18:00';'27.7';'°C';'2021-06-27 18:10:11'
3624,'11240';'Graz/Flughafen';'340';'2021-06-27';'19:00';'27.2';'°C';'2021-06-27 19:10:09'
3625,'11240';'Graz/Flughafen';'340';'2021-06-27';'20:00';'25.8';'°C';'2021-06-27 20:10:10'
3626,'11240';'Graz/Flughafen';'340';'2021-06-27';'21:00';'23.8';'°C';'2021-06-27 21:10:21'
3627,'11240';'Graz/Flughafen';'340';'2021-06-27';'22:00';'21.0';'°C';'2021-06-27 22:10:12'
3628,'11240';'Graz/Flughafen';'340';'2021-06-27';'23:00';'20.6';'°C';'2021-06-27 23:10:16'
3629,'11240';'Graz/Flughafen';'340';'2021-06-28';'00:00';'20.1';'°C';'2021-06-28 00:10:09'
3630,'11240';'Graz/Flughafen';'340';'2021-06-28';'01:00';'19.2';'°C';'2021-06-28 01:10:10'
3631,'11240';'Graz/Flughafen';'340';'2021-06-28';'02:00';'18.7';'°C';'2021-06-28 02:10:14'
3632,'11240';'Graz/Flughafen';'340';'2021-06-28';'03:00';'17.8';'°C';'2021-06-28 03:10:09'
3633,'11240';'Graz/Flughafen';'340';'2021-06-28';'04:00';'17.0';'°C';'2021-06-28 04:10:10'
3634,'11240';'Graz/Flughafen';'340';'2021-06-28';'05:00';'16.6';'°C';'2021-06-28 05:10:09'
3635,'11240';'Graz/Flughafen';'340';'2021-06-28';'06:00';'16.7';'°C';'2021-06-28 06:10:09'
3636,'11240';'Graz/Flughafen';'340';'2021-06-28';'07:00';'19.2';'°C';'2021-06-28 07:10:11'
3637,'11240';'Graz/Flughafen';'340';'2021-06-28';'08:00';'21.0';'°C';'2021-06-28 08:10:10'
3638,'11240';'Graz/Flughafen';'340';'2021-06-28';'09:00';'23.4';'°C';'2021-06-28 09:10:10'
3639,'11240';'Graz/Flughafen';'340';'2021-06-28';'10:00';'25.0';'°C';'2021-06-28 10:10:10'
3640,'11240';'Graz/Flughafen';'340';'2021-06-28';'11:00';'26.6';'°C';'2021-06-28 11:10:19'
3641,'11240';'Graz/Flughafen';'340';'2021-06-28';'12:00';'28.0';'°C';'2021-06-28 12:10:16'
3642,'11240';'Graz/Flughafen';'340';'2021-06-28';'13:00';'28.7';'°C';'2021-06-28 13:10:12'
3643,'11240';'Graz/Flughafen';'340';'2021-06-28';'14:00';'30.1';'°C';'2021-06-28 14:10:09'
3644,'11240';'Graz/Flughafen';'340';'2021-06-28';'15:00';'30.9';'°C';'2021-06-28 15:10:10'
3645,'11240';'Graz/Flughafen';'340';'2021-06-28';'16:00';'31.5';'°C';'2021-06-28 16:10:09'
3646,'11240';'Graz/Flughafen';'340';'2021-06-28';'17:00';'31.5';'°C';'2021-06-28 17:10:09'
3647,'11240';'Graz/Flughafen';'340';'2021-06-28';'18:00';'31.3';'°C';'2021-06-28 18:10:10'
3648,'11240';'Graz/Flughafen';'340';'2021-06-28';'19:00';'30.3';'°C';'2021-06-28 19:10:12'
3649,'11240';'Graz/Flughafen';'340';'2021-06-28';'20:00';'28.9';'°C';'2021-06-28 20:10:22'
3650,'11240';'Graz/Flughafen';'340';'2021-06-28';'21:00';'26.8';'°C';'2021-06-28 21:10:11'
3651,'11240';'Graz/Flughafen';'340';'2021-06-28';'22:00';'24.9';'°C';'2021-06-28 22:10:11'
3652,'11240';'Graz/Flughafen';'340';'2021-06-28';'23:00';'23.2';'°C';'2021-06-28 23:10:20'
3653,'11240';'Graz/Flughafen';'340';'2021-06-29';'00:00';'21.4';'°C';'2021-06-29 00:10:11'
3654,'11240';'Graz/Flughafen';'340';'2021-06-29';'01:00';'20.8';'°C';'2021-06-29 01:10:17'
3655,'11240';'Graz/Flughafen';'340';'2021-06-29';'02:00';'19.0';'°C';'2021-06-29 02:10:13'
3656,'11240';'Graz/Flughafen';'340';'2021-06-29';'03:00';'17.8';'°C';'2021-06-29 03:10:13'
3657,'11240';'Graz/Flughafen';'340';'2021-06-29';'04:00';'17.5';'°C';'2021-06-29 04:10:14'
3658,'11240';'Graz/Flughafen';'340';'2021-06-29';'05:00';'16.6';'°C';'2021-06-29 05:10:19'
3659,'11240';'Graz/Flughafen';'340';'2021-06-29';'06:00';'16.9';'°C';'2021-06-29 06:10:18'
3660,'11240';'Graz/Flughafen';'340';'2021-06-29';'07:00';'20.0';'°C';'2021-06-29 07:10:12'
3661,'11240';'Graz/Flughafen';'340';'2021-06-29';'08:00';'22.4';'°C';'2021-06-29 08:10:12'
3662,'11240';'Graz/Flughafen';'340';'2021-06-29';'09:00';'24.4';'°C';'2021-06-29 09:10:09'
3663,'11240';'Graz/Flughafen';'340';'2021-06-29';'10:00';'26.5';'°C';'2021-06-29 10:10:12'
3664,'11240';'Graz/Flughafen';'340';'2021-06-29';'11:00';'28.4';'°C';'2021-06-29 11:10:09'
3665,'11240';'Graz/Flughafen';'340';'2021-06-29';'12:00';'30.0';'°C';'2021-06-29 12:10:19'
3666,'11240';'Graz/Flughafen';'340';'2021-06-29';'13:00';'31.7';'°C';'2021-06-29 13:10:13'
3667,'11240';'Graz/Flughafen';'340';'2021-06-29';'14:00';'32.0';'°C';'2021-06-29 14:10:14'
3668,'11240';'Graz/Flughafen';'340';'2021-06-29';'15:00';'32.3';'°C';'2021-06-29 15:10:17'
3669,'11240';'Graz/Flughafen';'340';'2021-06-29';'16:00';'32.3';'°C';'2021-06-29 16:10:17'
3670,'11240';'Graz/Flughafen';'340';'2021-06-29';'17:00';'33.1';'°C';'2021-06-29 17:10:14'
3671,'11240';'Graz/Flughafen';'340';'2021-06-29';'18:00';'32.3';'°C';'2021-06-29 18:10:16'
3672,'11240';'Graz/Flughafen';'340';'2021-06-29';'19:00';'31.3';'°C';'2021-06-29 19:10:13'
3673,'11240';'Graz/Flughafen';'340';'2021-06-29';'20:00';'30.1';'°C';'2021-06-29 20:10:09'
3674,'11240';'Graz/Flughafen';'340';'2021-06-29';'21:00';'28.4';'°C';'2021-06-29 21:10:09'
3675,'11240';'Graz/Flughafen';'340';'2021-06-29';'22:00';'26.9';'°C';'2021-06-29 22:10:12'
3676,'11240';'Graz/Flughafen';'340';'2021-06-29';'23:00';'25.7';'°C';'2021-06-29 23:10:15'
3677,'11240';'Graz/Flughafen';'340';'2021-06-30';'00:00';'24.7';'°C';'2021-06-30 00:10:15'
3678,'11240';'Graz/Flughafen';'340';'2021-06-30';'01:00';'22.2';'°C';'2021-06-30 01:10:09'
3679,'11240';'Graz/Flughafen';'340';'2021-06-30';'02:00';'22.8';'°C';'2021-06-30 02:10:11'
3680,'11240';'Graz/Flughafen';'340';'2021-06-30';'03:00';'22.0';'°C';'2021-06-30 03:10:14'
3681,'11240';'Graz/Flughafen';'340';'2021-06-30';'04:00';'20.2';'°C';'2021-06-30 04:10:09'
3682,'11240';'Graz/Flughafen';'340';'2021-06-30';'05:00';'19.5';'°C';'2021-06-30 05:10:11'
3683,'11240';'Graz/Flughafen';'340';'2021-06-30';'06:00';'19.8';'°C';'2021-06-30 06:10:20'
3684,'11240';'Graz/Flughafen';'340';'2021-06-30';'07:00';'20.5';'°C';'2021-06-30 07:10:11'
3685,'11240';'Graz/Flughafen';'340';'2021-06-30';'08:00';'21.1';'°C';'2021-06-30 08:10:15'
3686,'11240';'Graz/Flughafen';'340';'2021-06-30';'09:00';'21.9';'°C';'2021-06-30 09:10:20'
3687,'11240';'Graz/Flughafen';'340';'2021-06-30';'10:00';'23.0';'°C';'2021-06-30 10:10:15'
3688,'11240';'Graz/Flughafen';'340';'2021-06-30';'11:00';'24.1';'°C';'2021-06-30 11:10:20'
3689,'11240';'Graz/Flughafen';'340';'2021-06-30';'12:00';'24.2';'°C';'2021-06-30 12:10:12'
3690,'11240';'Graz/Flughafen';'340';'2021-06-30';'13:00';'26.6';'°C';'2021-06-30 13:10:14'
3691,'11240';'Graz/Flughafen';'340';'2021-06-30';'14:00';'25.9';'°C';'2021-06-30 14:10:09'
3692,'11240';'Graz/Flughafen';'340';'2021-06-30';'15:00';'27.2';'°C';'2021-06-30 15:10:12'
3693,'11240';'Graz/Flughafen';'340';'2021-06-30';'16:00';'27.3';'°C';'2021-06-30 16:10:14'
3694,'11240';'Graz/Flughafen';'340';'2021-06-30';'17:00';'24.2';'°C';'2021-06-30 17:10:17'
3695,'11240';'Graz/Flughafen';'340';'2021-06-30';'18:00';'24.5';'°C';'2021-06-30 18:10:16'
3696,'11240';'Graz/Flughafen';'340';'2021-06-30';'19:00';'20.0';'°C';'2021-06-30 19:10:09'
3697,'11240';'Graz/Flughafen';'340';'2021-06-30';'20:00';'18.9';'°C';'2021-06-30 20:10:17'
3698,'11240';'Graz/Flughafen';'340';'2021-06-30';'21:00';'18.6';'°C';'2021-06-30 21:10:17'
3699,'11240';'Graz/Flughafen';'340';'2021-06-30';'22:00';'17.9';'°C';'2021-06-30 22:10:09'
3700,'11240';'Graz/Flughafen';'340';'2021-06-30';'23:00';'15.1';'°C';'2021-06-30 23:10:12'
3701,'11240';'Graz/Flughafen';'340';'2021-07-01';'00:00';'15.0';'°C';'2021-07-01 00:10:09'
3702,'11240';'Graz/Flughafen';'340';'2021-07-01';'01:00';'14.4';'°C';'2021-07-01 01:10:13'
3703,'11240';'Graz/Flughafen';'340';'2021-07-01';'02:00';'14.1';'°C';'2021-07-01 02:10:15'
3704,'11240';'Graz/Flughafen';'340';'2021-07-01';'03:00';'13.6';'°C';'2021-07-01 03:10:17'
3705,'11240';'Graz/Flughafen';'340';'2021-07-01';'04:00';'12.2';'°C';'2021-07-01 04:10:13'
3706,'11240';'Graz/Flughafen';'340';'2021-07-01';'05:00';'11.7';'°C';'2021-07-01 05:10:10'
3707,'11240';'Graz/Flughafen';'340';'2021-07-01';'06:00';'11.4';'°C';'2021-07-01 06:10:12'
3708,'11240';'Graz/Flughafen';'340';'2021-07-01';'07:00';'14.4';'°C';'2021-07-01 07:10:09'
3709,'11240';'Graz/Flughafen';'340';'2021-07-01';'08:00';'16.3';'°C';'2021-07-01 08:10:12'
3710,'11240';'Graz/Flughafen';'340';'2021-07-01';'09:00';'19.8';'°C';'2021-07-01 09:10:12'
3711,'11240';'Graz/Flughafen';'340';'2021-07-01';'10:00';'20.9';'°C';'2021-07-01 10:10:14'
3712,'11240';'Graz/Flughafen';'340';'2021-07-01';'11:00';'21.8';'°C';'2021-07-01 11:10:17'
3713,'11240';'Graz/Flughafen';'340';'2021-07-01';'12:00';'21.2';'°C';'2021-07-01 12:10:12'
3714,'11240';'Graz/Flughafen';'340';'2021-07-01';'13:00';'18.9';'°C';'2021-07-01 13:10:22'
3715,'11240';'Graz/Flughafen';'340';'2021-07-01';'14:00';'15.3';'°C';'2021-07-01 14:10:13'
3716,'11240';'Graz/Flughafen';'340';'2021-07-01';'15:00';'15.3';'°C';'2021-07-01 15:10:11'
3717,'11240';'Graz/Flughafen';'340';'2021-07-01';'16:00';'17.4';'°C';'2021-07-01 16:10:09'
3718,'11240';'Graz/Flughafen';'340';'2021-07-01';'17:00';'18.1';'°C';'2021-07-01 17:10:09'
3719,'11240';'Graz/Flughafen';'340';'2021-07-01';'18:00';'19.3';'°C';'2021-07-01 18:10:14'
3720,'11240';'Graz/Flughafen';'340';'2021-07-01';'19:00';'19.7';'°C';'2021-07-01 19:10:13'
3721,'11240';'Graz/Flughafen';'340';'2021-07-01';'20:00';'18.8';'°C';'2021-07-01 20:10:13'
3722,'11240';'Graz/Flughafen';'340';'2021-07-01';'21:00';'17.2';'°C';'2021-07-01 21:10:18'
3723,'11240';'Graz/Flughafen';'340';'2021-07-01';'22:00';'15.3';'°C';'2021-07-01 22:10:14'
3724,'11240';'Graz/Flughafen';'340';'2021-07-01';'23:00';'15.6';'°C';'2021-07-01 23:10:09'
3725,'11240';'Graz/Flughafen';'340';'2021-07-02';'00:00';'14.8';'°C';'2021-07-02 00:10:09'
3726,'11240';'Graz/Flughafen';'340';'2021-07-02';'01:00';'14.6';'°C';'2021-07-02 01:10:10'
3727,'11240';'Graz/Flughafen';'340';'2021-07-02';'02:00';'13.6';'°C';'2021-07-02 02:10:19'
3728,'11240';'Graz/Flughafen';'340';'2021-07-02';'03:00';'13.5';'°C';'2021-07-02 03:10:13'
3729,'11240';'Graz/Flughafen';'340';'2021-07-02';'04:00';'13.1';'°C';'2021-07-02 04:10:09'
3730,'11240';'Graz/Flughafen';'340';'2021-07-02';'05:00';'13.2';'°C';'2021-07-02 05:10:13'
3731,'11240';'Graz/Flughafen';'340';'2021-07-02';'06:00';'13.4';'°C';'2021-07-02 06:10:10'
3732,'11240';'Graz/Flughafen';'340';'2021-07-02';'07:00';'14.5';'°C';'2021-07-02 07:10:12'
3733,'11240';'Graz/Flughafen';'340';'2021-07-02';'08:00';'15.1';'°C';'2021-07-02 08:10:09'
3734,'11240';'Graz/Flughafen';'340';'2021-07-02';'09:00';'16.2';'°C';'2021-07-02 09:10:10'
3735,'11240';'Graz/Flughafen';'340';'2021-07-02';'10:00';'17.3';'°C';'2021-07-02 10:10:17'
3736,'11240';'Graz/Flughafen';'340';'2021-07-02';'11:00';'18.8';'°C';'2021-07-02 11:10:11'
3737,'11240';'Graz/Flughafen';'340';'2021-07-02';'12:00';'19.6';'°C';'2021-07-02 12:10:14'
3738,'11240';'Graz/Flughafen';'340';'2021-07-02';'13:00';'21.2';'°C';'2021-07-02 13:10:12'
3739,'11240';'Graz/Flughafen';'340';'2021-07-02';'14:00';'21.7';'°C';'2021-07-02 14:10:12'
3740,'11240';'Graz/Flughafen';'340';'2021-07-02';'15:00';'23.1';'°C';'2021-07-02 15:10:12'
3741,'11240';'Graz/Flughafen';'340';'2021-07-02';'16:00';'22.5';'°C';'2021-07-02 16:10:13'
3742,'11240';'Graz/Flughafen';'340';'2021-07-02';'17:00';'21.2';'°C';'2021-07-02 17:10:15'
3743,'11240';'Graz/Flughafen';'340';'2021-07-02';'18:00';'21.7';'°C';'2021-07-02 18:10:11'
3744,'11240';'Graz/Flughafen';'340';'2021-07-02';'19:00';'21.3';'°C';'2021-07-02 19:10:13'
3745,'11240';'Graz/Flughafen';'340';'2021-07-02';'20:00';'20.4';'°C';'2021-07-02 20:10:13'
3746,'11240';'Graz/Flughafen';'340';'2021-07-02';'21:00';'18.0';'°C';'2021-07-02 21:10:19'
3747,'11240';'Graz/Flughafen';'340';'2021-07-02';'22:00';'17.0';'°C';'2021-07-02 22:10:10'
3748,'11240';'Graz/Flughafen';'340';'2021-07-02';'23:00';'16.3';'°C';'2021-07-02 23:10:13'
3749,'11240';'Graz/Flughafen';'340';'2021-07-03';'00:00';'13.8';'°C';'2021-07-03 00:10:20'
3750,'11240';'Graz/Flughafen';'340';'2021-07-03';'01:00';'13.3';'°C';'2021-07-03 01:10:10'
3751,'11240';'Graz/Flughafen';'340';'2021-07-03';'02:00';'14.2';'°C';'2021-07-03 02:10:15'
3752,'11240';'Graz/Flughafen';'340';'2021-07-03';'03:00';'13.5';'°C';'2021-07-03 03:10:18'
3753,'11240';'Graz/Flughafen';'340';'2021-07-03';'04:00';'14.1';'°C';'2021-07-03 04:10:14'
3754,'11240';'Graz/Flughafen';'340';'2021-07-03';'05:00';'13.6';'°C';'2021-07-03 05:10:21'
3755,'11240';'Graz/Flughafen';'340';'2021-07-03';'06:00';'14.0';'°C';'2021-07-03 06:10:10'
3756,'11240';'Graz/Flughafen';'340';'2021-07-03';'07:00';'15.7';'°C';'2021-07-03 07:10:10'
3757,'11240';'Graz/Flughafen';'340';'2021-07-03';'08:00';'18.2';'°C';'2021-07-03 08:10:10'
3758,'11240';'Graz/Flughafen';'340';'2021-07-03';'09:00';'20.3';'°C';'2021-07-03 09:10:13'
3759,'11240';'Graz/Flughafen';'340';'2021-07-03';'10:00';'22.8';'°C';'2021-07-03 10:10:11'
3760,'11240';'Graz/Flughafen';'340';'2021-07-03';'11:00';'23.3';'°C';'2021-07-03 11:10:16'
3761,'11240';'Graz/Flughafen';'340';'2021-07-03';'12:00';'24.3';'°C';'2021-07-03 12:10:21'
3762,'11240';'Graz/Flughafen';'340';'2021-07-03';'13:00';'25.0';'°C';'2021-07-03 13:10:20'
3763,'11240';'Graz/Flughafen';'340';'2021-07-03';'14:00';'25.7';'°C';'2021-07-03 14:10:14'
3764,'11240';'Graz/Flughafen';'340';'2021-07-03';'15:00';'26.0';'°C';'2021-07-03 15:10:16'
3765,'11240';'Graz/Flughafen';'340';'2021-07-03';'16:00';'26.2';'°C';'2021-07-03 16:10:11'
3766,'11240';'Graz/Flughafen';'340';'2021-07-03';'17:00';'26.2';'°C';'2021-07-03 17:10:11'
3767,'11240';'Graz/Flughafen';'340';'2021-07-03';'18:00';'25.7';'°C';'2021-07-03 18:10:10'
3768,'11240';'Graz/Flughafen';'340';'2021-07-03';'19:00';'24.6';'°C';'2021-07-03 19:10:11'
3769,'11240';'Graz/Flughafen';'340';'2021-07-03';'20:00';'23.4';'°C';'2021-07-03 20:10:16'
3770,'11240';'Graz/Flughafen';'340';'2021-07-03';'21:00';'22.1';'°C';'2021-07-03 21:10:12'
3771,'11240';'Graz/Flughafen';'340';'2021-07-03';'22:00';'20.5';'°C';'2021-07-03 22:10:16'
3772,'11240';'Graz/Flughafen';'340';'2021-07-03';'23:00';'19.1';'°C';'2021-07-03 23:10:14'
3773,'11240';'Graz/Flughafen';'340';'2021-07-04';'00:00';'18.2';'°C';'2021-07-04 00:10:15'
3774,'11240';'Graz/Flughafen';'340';'2021-07-04';'01:00';'18.9';'°C';'2021-07-04 01:10:09'
3775,'11240';'Graz/Flughafen';'340';'2021-07-04';'02:00';'18.7';'°C';'2021-07-04 02:10:11'
3776,'11240';'Graz/Flughafen';'340';'2021-07-04';'03:00';'19.6';'°C';'2021-07-04 03:10:13'
3777,'11240';'Graz/Flughafen';'340';'2021-07-04';'04:00';'19.6';'°C';'2021-07-04 04:10:10'
3778,'11240';'Graz/Flughafen';'340';'2021-07-04';'05:00';'16.8';'°C';'2021-07-04 05:10:10'
3779,'11240';'Graz/Flughafen';'340';'2021-07-04';'06:00';'17.3';'°C';'2021-07-04 06:10:15'
3780,'11240';'Graz/Flughafen';'340';'2021-07-04';'07:00';'17.6';'°C';'2021-07-04 07:10:20'
3781,'11240';'Graz/Flughafen';'340';'2021-07-04';'08:00';'17.2';'°C';'2021-07-04 08:10:13'
3782,'11240';'Graz/Flughafen';'340';'2021-07-04';'09:00';'17.5';'°C';'2021-07-04 09:10:11'
3783,'11240';'Graz/Flughafen';'340';'2021-07-04';'10:00';'19.1';'°C';'2021-07-04 10:10:22'
3784,'11240';'Graz/Flughafen';'340';'2021-07-04';'11:00';'20.5';'°C';'2021-07-04 11:10:12'
3785,'11240';'Graz/Flughafen';'340';'2021-07-04';'12:00';'20.8';'°C';'2021-07-04 12:10:10'
3786,'11240';'Graz/Flughafen';'340';'2021-07-04';'13:00';'21.0';'°C';'2021-07-04 13:10:19'
3787,'11240';'Graz/Flughafen';'340';'2021-07-04';'14:00';'21.8';'°C';'2021-07-04 14:10:12'
3788,'11240';'Graz/Flughafen';'340';'2021-07-04';'15:00';'21.9';'°C';'2021-07-04 15:10:10'
3789,'11240';'Graz/Flughafen';'340';'2021-07-04';'16:00';'22.6';'°C';'2021-07-04 16:10:10'
3790,'11240';'Graz/Flughafen';'340';'2021-07-04';'17:00';'22.7';'°C';'2021-07-04 17:10:12'
3791,'11240';'Graz/Flughafen';'340';'2021-07-04';'18:00';'22.4';'°C';'2021-07-04 18:10:14'
3792,'11240';'Graz/Flughafen';'340';'2021-07-04';'19:00';'21.7';'°C';'2021-07-04 19:10:13'
3793,'11240';'Graz/Flughafen';'340';'2021-07-04';'20:00';'20.5';'°C';'2021-07-04 20:10:12'
3794,'11240';'Graz/Flughafen';'340';'2021-07-04';'21:00';'19.6';'°C';'2021-07-04 21:10:15'
3795,'11240';'Graz/Flughafen';'340';'2021-07-04';'22:00';'19.0';'°C';'2021-07-04 22:10:19'
3796,'11240';'Graz/Flughafen';'340';'2021-07-04';'23:00';'18.2';'°C';'2021-07-04 23:10:18'
3797,'11240';'Graz/Flughafen';'340';'2021-07-05';'00:00';'17.6';'°C';'2021-07-05 00:10:12'
3798,'11240';'Graz/Flughafen';'340';'2021-07-05';'01:00';'17.3';'°C';'2021-07-05 01:10:12'
3799,'11240';'Graz/Flughafen';'340';'2021-07-05';'02:00';'16.9';'°C';'2021-07-05 02:10:09'
3800,'11240';'Graz/Flughafen';'340';'2021-07-05';'03:00';'17.0';'°C';'2021-07-05 03:10:09'
3801,'11240';'Graz/Flughafen';'340';'2021-07-05';'04:00';'17.2';'°C';'2021-07-05 04:10:10'
3802,'11240';'Graz/Flughafen';'340';'2021-07-05';'05:00';'16.9';'°C';'2021-07-05 05:10:15'
3803,'11240';'Graz/Flughafen';'340';'2021-07-05';'06:00';'16.7';'°C';'2021-07-05 06:10:15'
3804,'11240';'Graz/Flughafen';'340';'2021-07-05';'07:00';'17.2';'°C';'2021-07-05 07:10:15'
3805,'11240';'Graz/Flughafen';'340';'2021-07-05';'08:00';'18.3';'°C';'2021-07-05 08:10:10'
3806,'11240';'Graz/Flughafen';'340';'2021-07-05';'09:00';'20.3';'°C';'2021-07-05 09:10:14'
3807,'11240';'Graz/Flughafen';'340';'2021-07-05';'10:00';'22.1';'°C';'2021-07-05 10:10:13'
3808,'11240';'Graz/Flughafen';'340';'2021-07-05';'11:00';'23.2';'°C';'2021-07-05 11:10:09'
3809,'11240';'Graz/Flughafen';'340';'2021-07-05';'12:00';'23.2';'°C';'2021-07-05 12:10:10'
3810,'11240';'Graz/Flughafen';'340';'2021-07-05';'13:00';'24.8';'°C';'2021-07-05 13:10:11'
3811,'11240';'Graz/Flughafen';'340';'2021-07-05';'14:00';'24.6';'°C';'2021-07-05 14:10:14'
3812,'11240';'Graz/Flughafen';'340';'2021-07-05';'15:00';'25.3';'°C';'2021-07-05 15:10:13'
3813,'11240';'Graz/Flughafen';'340';'2021-07-05';'16:00';'24.5';'°C';'2021-07-05 16:10:11'
3814,'11240';'Graz/Flughafen';'340';'2021-07-05';'17:00';'25.2';'°C';'2021-07-05 17:10:23'
3815,'11240';'Graz/Flughafen';'340';'2021-07-05';'18:00';'24.7';'°C';'2021-07-05 18:10:10'
3816,'11240';'Graz/Flughafen';'340';'2021-07-05';'19:00';'23.6';'°C';'2021-07-05 19:10:12'
3817,'11240';'Graz/Flughafen';'340';'2021-07-05';'20:00';'21.9';'°C';'2021-07-05 20:10:13'
3818,'11240';'Graz/Flughafen';'340';'2021-07-05';'21:00';'20.4';'°C';'2021-07-05 21:10:11'
3819,'11240';'Graz/Flughafen';'340';'2021-07-05';'22:00';'19.7';'°C';'2021-07-05 22:10:18'
3820,'11240';'Graz/Flughafen';'340';'2021-07-05';'23:00';'18.3';'°C';'2021-07-05 23:10:14'
3821,'11240';'Graz/Flughafen';'340';'2021-07-06';'00:00';'17.6';'°C';'2021-07-06 00:10:12'
3822,'11240';'Graz/Flughafen';'340';'2021-07-06';'01:00';'17.1';'°C';'2021-07-06 01:05:18'
3823,'11240';'Graz/Flughafen';'340';'2021-07-06';'02:00';'15.9';'°C';'2021-07-06 02:10:14'
3824,'11240';'Graz/Flughafen';'340';'2021-07-06';'03:00';'15.0';'°C';'2021-07-06 03:10:10'
3825,'11240';'Graz/Flughafen';'340';'2021-07-06';'04:00';'14.9';'°C';'2021-07-06 04:10:10'
3826,'11240';'Graz/Flughafen';'340';'2021-07-06';'05:00';'13.5';'°C';'2021-07-06 05:10:13'
3827,'11240';'Graz/Flughafen';'340';'2021-07-06';'06:00';'14.1';'°C';'2021-07-06 06:10:11'
3828,'11240';'Graz/Flughafen';'340';'2021-07-06';'07:00';'17.8';'°C';'2021-07-06 07:05:11'
3829,'11240';'Graz/Flughafen';'340';'2021-07-06';'08:00';'20.1';'°C';'2021-07-06 08:10:11'
3830,'11240';'Graz/Flughafen';'340';'2021-07-07';'08:00';'23.2';'°C';'2021-07-07 08:20:10'
3831,'11240';'Graz/Flughafen';'340';'2021-07-07';'09:00';'24.5';'°C';'2021-07-07 09:10:12'
3832,'11240';'Graz/Flughafen';'340';'2021-07-07';'10:00';'26.2';'°C';'2021-07-07 10:10:08'
3833,'11240';'Graz/Flughafen';'340';'2021-07-07';'11:00';'27.4';'°C';'2021-07-07 11:10:08'
3834,'11240';'Graz/Flughafen';'340';'2021-07-07';'12:00';'28.7';'°C';'2021-07-07 12:10:09'
3835,'11240';'Graz/Flughafen';'340';'2021-07-07';'13:00';'30.0';'°C';'2021-07-07 13:10:09'
3836,'11240';'Graz/Flughafen';'340';'2021-07-07';'14:00';'30.8';'°C';'2021-07-07 14:10:09'
3837,'11240';'Graz/Flughafen';'340';'2021-07-07';'15:00';'31.3';'°C';'2021-07-07 15:10:08'
3838,'11240';'Graz/Flughafen';'340';'2021-07-07';'16:00';'32.3';'°C';'2021-07-07 16:10:09'
3839,'11240';'Graz/Flughafen';'340';'2021-07-07';'17:00';'31.6';'°C';'2021-07-07 17:10:09'
3840,'11240';'Graz/Flughafen';'340';'2021-07-07';'18:00';'31.7';'°C';'2021-07-07 18:10:09'
3841,'11240';'Graz/Flughafen';'340';'2021-07-07';'19:00';'31.2';'°C';'2021-07-07 19:10:10'
3842,'11240';'Graz/Flughafen';'340';'2021-07-07';'20:00';'29.9';'°C';'2021-07-07 20:10:10'
3843,'11240';'Graz/Flughafen';'340';'2021-07-07';'21:00';'28.2';'°C';'2021-07-07 21:10:12'
